LocID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,PopDensity
1110,United Kingdom (and dependencies),2,Medium,2076,2076.5,38603.251,38239.962,76843.213,299.187
1110,United Kingdom (and dependencies),2,Medium,2077,2077.5,38643.89,38269.047,76912.937,299.459
1110,United Kingdom (and dependencies),2,Medium,2078,2078.5,38683.628,38297.45,76981.078,299.724
1110,United Kingdom (and dependencies),2,Medium,2079,2079.5,38722.547,38325.353,77047.9,299.984
1110,United Kingdom (and dependencies),2,Medium,2080,2080.5,38760.755,38353.013,77113.768,300.24
1110,United Kingdom (and dependencies),2,Medium,2081,2081.5,38798.292,38380.451,77178.743,300.493
1110,United Kingdom (and dependencies),2,Medium,2082,2082.5,38835.284,38407.757,77243.041,300.744
1110,United Kingdom (and dependencies),2,Medium,2083,2083.5,38872.072,38435.316,77307.388,300.994
1110,United Kingdom (and dependencies),2,Medium,2084,2084.5,38909.135,38463.5,77372.635,301.248
1110,United Kingdom (and dependencies),2,Medium,2085,2085.5,38946.802,38492.663,77439.465,301.509
1110,United Kingdom (and dependencies),2,Medium,2086,2086.5,38985.216,38522.965,77508.181,301.776
1110,United Kingdom (and dependencies),2,Medium,2087,2087.5,39024.343,38554.433,77578.776,302.051
1110,United Kingdom (and dependencies),2,Medium,2088,2088.5,39064.225,38587.161,77651.386,302.334
1110,United Kingdom (and dependencies),2,Medium,2089,2089.5,39104.838,38621.311,77726.149,302.625
1110,United Kingdom (and dependencies),2,Medium,2090,2090.5,39146.126,38656.922,77803.048,302.924
1110,United Kingdom (and dependencies),2,Medium,2091,2091.5,39188.028,38693.972,77882,303.232
1110,United Kingdom (and dependencies),2,Medium,2092,2092.5,39230.52,38732.415,77962.935,303.547
1110,United Kingdom (and dependencies),2,Medium,2093,2093.5,39273.481,38772.113,78045.594,303.869
1110,United Kingdom (and dependencies),2,Medium,2094,2094.5,39316.855,38812.886,78129.741,304.196
1110,United Kingdom (and dependencies),2,Medium,2095,2095.5,39360.451,38854.558,78215.009,304.528
1110,United Kingdom (and dependencies),2,Medium,2096,2096.5,39404.096,38896.871,78300.967,304.863
1110,United Kingdom (and dependencies),2,Medium,2097,2097.5,39447.509,38939.608,78387.117,305.198
1110,United Kingdom (and dependencies),2,Medium,2098,2098.5,39490.451,38982.488,78472.939,305.532
1110,United Kingdom (and dependencies),2,Medium,2099,2099.5,39532.593,39025.204,78557.797,305.863
1110,United Kingdom (and dependencies),2,Medium,2100,2100.5,39573.544,39067.469,78641.013,306.187
